post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
25718602_gab,"[{'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual']}]",[],"['i', 'will', 'give', 'you', 'it', 'right', 'after', 'you', 'extinguish', 'that', 'flaming', 'homosexual', 'totenkopf', 'it', 'is', 'not', 'even', 'the', 'original', 'since', 'this', 'symbol', 'predated', 'the', 'third', 'reich', '<user>']","['normal', 'hatespeech', 'offensive']",i will give you it right after you extinguish that flaming homosexual totenkopf it is not even the original since this symbol predated the third reich <user>,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
14421460_gab,"[{'label': 'hatespeech', 'annotator_id': 206, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 245, 'target': ['Women', 'Refugee']}]",[],"['tell', 'a', 'girl', 'who', 'said', 'she', 'had', 'been', 'raped', 'that', 'it', 'was', 'her', 'fault', 'for', 'getting', 'drunk', 'and', 'hanging', 'around', 'with', 'immigrants', 'she', 'was', 'asking', 'for', 'it']","['hatespeech', 'normal', 'offensive']",tell a girl who said she had been raped that it was her fault for getting drunk and hanging around with immigrants she was asking for it,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
1087827869542293505_twitter,"[{'label': 'hatespeech', 'annotator_id': 205, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['None']}, {'label': 'normal', 'annotator_id': 213, 'target': ['None']}]",[],"['i', 'hate', 'you', 'weirdos', 'who', 'just', 'stare', 'then', 'tweet', 'i', 'jus', 'seen']","['hatespeech', 'offensive', 'normal']",i hate you weirdos who just stare then tweet i jus seen,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
16058577_gab,"[{'label': 'offensive', 'annotator_id': 238, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 203, 'target': ['Caucasian', 'Men']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['maybe', 'but', 'what', 'are', 'our', 'elite', 'white', 'men', 'fighting', 'for', 'a', 'nation', 'of', 'blacks', 'asians', 'hispanics', 'muslims', 'jews', 'trannies', 'and', 'faggots']","['offensive', 'hatespeech', 'normal']",maybe but what are our elite white men fighting for a nation of blacks asians hispanics muslims jews trannies and faggots,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
1104001420506869761_twitter,"[{'label': 'offensive', 'annotator_id': 203, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 222, 'target': ['Refugee']}, {'label': 'hatespeech', 'annotator_id': 235, 'target': ['Refugee']}]",[],"['<user>', '1', 'million', 'immigrants', 'crossed', 'our', 'southern', 'border', 'over', 'the', 'last', '<number>', 'months', 'i', 'don', '’', 't', 'think', 'we', 'are', 'winning']","['offensive', 'normal', 'hatespeech']",<user> 1 million immigrants crossed our southern border over the last <number> months i don ’ t think we are winning,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
1258519332423778305_twitter,"[{'label': 'hatespeech', 'annotator_id': 213, 'target': ['Homosexual']}, {'label': 'normal', 'annotator_id': 202, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 233, 'target': ['Homosexual']}]",[],"['<user>', 'i', 'gay', 'for', 'you', 'no', 'homo', 'tho']","['hatespeech', 'normal', 'offensive']",<user> i gay for you no homo tho,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
1096954201245020161_twitter,"[{'label': 'normal', 'annotator_id': 217, 'target': ['Men', 'Women']}, {'label': 'offensive', 'annotator_id': 206, 'target': ['Refugee']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['Caucasian', 'Refugee']}]",[],"['<user>', 'what', 'about', 'the', 'guy', 'that', 'just', 'killed', '<number>', 'people', 'white', 'guy', 'or', 'immigrant']","['normal', 'offensive', 'hatespeech']",<user> what about the guy that just killed <number> people white guy or immigrant,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
1179093707687157761_twitter,"[{'label': 'offensive', 'annotator_id': 1, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 25, 'target': ['African', 'Homosexual']}, {'label': 'normal', 'annotator_id': 39, 'target': ['None']}]",[],"['<user>', '<user>', '<user>', 'calling', 'other', 'black', 'people', 'niggers', 'what', 'a', 'time', 'but', 'if', 'i', 'called', 'you', 'a', 'faggot', 'dyke', 'i', 'd', 'have', 'the', 'whole', 'lgbtqgabtks', 'attacking', 'me']","['offensive', 'hatespeech', 'normal']",<user> <user> <user> calling other black people niggers what a time but if i called you a faggot dyke i d have the whole lgbtqgabtks attacking me,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
1144577656178053120_twitter,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 207, 'target': ['Refugee']}, {'label': 'hatespeech', 'annotator_id': 221, 'target': ['Arab', 'Refugee']}]",[],"['sindh', 'wants', 'no', 'more', 'refugees', 'afghan', 'refugees', 'should', 'be', 'deported', 'to', 'their', 'own', 'land', 'deportafghanrefugees', 'deportafghanrefugees']","['offensive', 'normal', 'hatespeech']",sindh wants no more refugees afghan refugees should be deported to their own land deportafghanrefugees deportafghanrefugees,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
25950263_gab,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['Islam', 'Refugee']}, {'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 217, 'target': ['Arab', 'Islam', 'Men', 'Women', 'Refugee']}]",[],"['the', 'syrian', 'muslim', 'refugees', 'live', 'among', 'the', 'common', 'people', 'terrorizing', 'raping', 'stabbing', 'and', 'plotting', 'their', 'next', 'attack', 'against', 'the', 'infidels', 'royals', 'and', 'the', 'other', '<percent>', 'er', 'globalists', 'live', 'conveniently', 'sheltered', 'from', 'the', 'evils', 'they', 'push', 'on', 'us', 'little', 'people']","['offensive', 'normal', 'hatespeech']",the syrian muslim refugees live among the common people terrorizing raping stabbing and plotting their next attack against the infidels royals and the other <percent> er globalists live conveniently sheltered from the evils they push on us little people,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
26439361_gab,"[{'label': 'normal', 'annotator_id': 200, 'target': ['Refugee']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Refugee']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['Refugee']}]",[],"['illegal', 'immigrants', 'celebrating', 'memorial', 'day', 'like', 'it', 'cinco', 'de', 'mayo']","['normal', 'offensive', 'hatespeech']",illegal immigrants celebrating memorial day like it cinco de mayo,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
1270886447478865925_twitter,"[{'label': 'hatespeech', 'annotator_id': 223, 'target': ['Homosexual', 'Other']}, {'label': 'normal', 'annotator_id': 206, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual']}]",[],"['and', 'meanwhile', 'not', 'being', 'gay', 'or', 'retarded']","['hatespeech', 'normal', 'offensive']",and meanwhile not being gay or retarded,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
24510044_gab,"[{'label': 'offensive', 'annotator_id': 236, 'target': ['Jewish']}, {'label': 'normal', 'annotator_id': 241, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 228, 'target': ['Jewish']}]",[],"['satan', 'thrives', 'wherever', 'jews', 'are', 'found']","['offensive', 'normal', 'hatespeech']",satan thrives wherever jews are found,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
17027466_gab,"[{'label': 'hatespeech', 'annotator_id': 213, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 199, 'target': ['None']}, {'label': 'normal', 'annotator_id': 214, 'target': ['None']}]",[],"['<user>', 'apple', 'killed', 'the', 'internet', 'with', 'the', 'iphone', 'allowing', 'any', 'retard', 'to', 'go', 'online']","['hatespeech', 'offensive', 'normal']",<user> apple killed the internet with the iphone allowing any retard to go online,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
2984952_gab,"[{'label': 'offensive', 'annotator_id': 211, 'target': ['Homosexual']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Homosexual', 'Christian']}, {'label': 'hatespeech', 'annotator_id': 206, 'target': ['Christian']}]",[],"['it', 'illegal', 'to', 'compel', 'a', 'gay', 'baker', 'to', 'bake', 'a', 'cake', 'with', 'a', 'pro', 'marriage', 'message', 'it', 'illegal', 'for', 'a', 'christian', 'baker', 'to', 'be', 'willing', 'to', 'serve', 'gays', 'but', 'not', 'be', 'willing', 'to', 'bake', 'a', 'wedding', 'cake', 'for', 'them', 'tom', 'trinko', 'sjwlogic']","['offensive', 'normal', 'hatespeech']",it illegal to compel a gay baker to bake a cake with a pro marriage message it illegal for a christian baker to be willing to serve gays but not be willing to bake a wedding cake for them tom trinko sjwlogic,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
17320722_gab,"[{'label': 'hatespeech', 'annotator_id': 199, 'target': ['Homosexual', 'Men', 'Women']}, {'label': 'offensive', 'annotator_id': 222, 'target': ['Homosexual']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Men', 'Women']}]",[],"['as', 'a', 'general', 'rule', 'right', 'wing', 'men', 'and', 'women', 'are', 'more', 'sexually', 'dimorphic', 'than', 'left', 'wing', 'men', 'and', 'women', 'you', 'often', 'can', 'not', 'tell', 'the', 'difference', 'between', 'them', 'hairy', 'purple', 'haired', 'dykes', 'and', 'limp', 'wristed', 'bugmen', 'are', 'disgusting', 'on', 'a', 'very', 'deep', 'level']","['hatespeech', 'offensive', 'normal']",as a general rule right wing men and women are more sexually dimorphic than left wing men and women you often can not tell the difference between them hairy purple haired dykes and limp wristed bugmen are disgusting on a very deep level,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
17834045_gab,"[{'label': 'hatespeech', 'annotator_id': 199, 'target': ['African', 'Jewish']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Hispanic']}, {'label': 'offensive', 'annotator_id': 222, 'target': ['Jewish']}]",[],"['trump', 'calls', 'haiti', 'a', 'shithole', 'gets', 'universal', 'ridicule', 'in', 'the', 'media', 'hillary', 'brokers', 'haitian', 'children', 'shitholes', 'to', 'kike', 'pedos', 'gets', 'universal', 'acclaim', 'in', 'the', 'media']","['hatespeech', 'normal', 'offensive']",trump calls haiti a shithole gets universal ridicule in the media hillary brokers haitian children shitholes to kike pedos gets universal acclaim in the media,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
17114543_gab,"[{'label': 'normal', 'annotator_id': 210, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 220, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['African']}]",[],"['this', 'is', 'what', 'r', 'countries', 'have', 'come2', 'in', 'us', 'cops', 'have', '<number>', 'show', 'up', 'two', 'call', '<number>', 'back', 'up', 'bc', 'of', 'seriously', 'belligerent', 'vicious', 'blks', 'worse', 'yet', 'whts', 'mimic', 'blks', 'thxs', '<number>', 'integration', 'whereby', 'blks', 'were', 'suppose', '<number>', 'learn', '<number>', 'act', 'like', 'whtamericans', 'instead', 'r', 'white', 'kids', 'have', 'b', 'n', 'contaminated', 'by', 'blks', 'thx', '<number>', 'mlk', 'passive', 'bs']","['normal', 'hatespeech', 'offensive']",this is what r countries have come2 in us cops have <number> show up two call <number> back up bc of seriously belligerent vicious blks worse yet whts mimic blks thxs <number> integration whereby blks were suppose <number> learn <number> act like whtamericans instead r white kids have b n contaminated by blks thx <number> mlk passive bs,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
14054587_gab,"[{'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['Arab', 'Refugee']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Islam']}]",[],"['this', 'rag', 'head', 'tell', 'white', 'briton', 'they', 'should', 'not', 'complain', 'about', 'mass', 'non', 'white', 'immigration', 'from', 'the', 'third', 'world', 'she', 'lecture', 'christian', 'about', 'the', 'meaning', 'of', 'christmas', 'she', 'does', 'this', 'while', 'working', 'for', 'the', 'uk', 'regime', 'tax', 'payer', 'funded', 'propaganda', 'service', 'the', 'bbc']","['normal', 'hatespeech', 'offensive']",this rag head tell white briton they should not complain about mass non white immigration from the third world she lecture christian about the meaning of christmas she does this while working for the uk regime tax payer funded propaganda service the bbc,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
2867169_gab,"[{'label': 'offensive', 'annotator_id': 207, 'target': ['Islam', 'Other']}, {'label': 'normal', 'annotator_id': 204, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 208, 'target': ['Islam']}]",[],"['remember', 'in', 'the', 'french', 'revolution', 'when', 'the', 'people', 'who', 'sat', 'in', 'the', 'left', 'wing', 'of', 'the', 'room', 'asked', 'for', 'muslim', 'immigration', 'benefits', 'for', 'minorities', 'identity', 'politics', 'welfare', 'language', 'police', 'safe', 'spaces', 'etc', 'me', 'neither', 'modern', 'leftism', 'is', 'not', 'even', 'remotely', 'based', 'on', 'the', 'original', 'ideals', 'of', 'leftism']","['offensive', 'normal', 'hatespeech']",remember in the french revolution when the people who sat in the left wing of the room asked for muslim immigration benefits for minorities identity politics welfare language police safe spaces etc me neither modern leftism is not even remotely based on the original ideals of leftism,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
19285155_gab,"[{'label': 'offensive', 'annotator_id': 203, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 201, 'target': ['African']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['was', 'really', 'great', 'to', 'tune', 'out', 'and', 'not', 'watch', 'any', 'ghetto', 'thugs', 'trash', 'kneel', 'and', 'disrespect', 'america']","['offensive', 'hatespeech', 'normal']",was really great to tune out and not watch any ghetto thugs trash kneel and disrespect america,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
14047314_gab,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['Refugee']}, {'label': 'hatespeech', 'annotator_id': 206, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Refugee']}]",[],"['lol', 'i', 'hear', 'people', 'say', 'shit', 'like', 'europeans', 'were', 'the', 'first', 'illegal', 'immigrants', 'go', 'back', 'to', 'europe', 'so', 'by', 'thier', 'logic', 'we', 'should', 'consider', 'illegals', 'as', 'enemy', 'combatants', 'and', 'start', 'shooting', 'people', 'at', 'the', 'border', 'if', 'they', 'pose', 'such', 'a', 'threat', 'to', 'our', 'nation']","['offensive', 'hatespeech', 'normal']",lol i hear people say shit like europeans were the first illegal immigrants go back to europe so by thier logic we should consider illegals as enemy combatants and start shooting people at the border if they pose such a threat to our nation,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
17671666_gab,"[{'label': 'hatespeech', 'annotator_id': 199, 'target': ['African', 'Caucasian']}, {'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['African']}]",[],"['not', 'at', 'all', 'you', 'said', 'challenge', 'the', 'americaness', 'of', 'non', 'whites', 'for', 'the', 'white', 'ethnostate', 'there', 'your', 'job', 'go', 'challenge', 'that', 'nigger', 'that', 'killing', 'whites', 'means', 'he', 'not', 'american', 'this', 'is', 'the', 'retardness', 'of', '<user>', 'based', 'minority', 'social', 'club']","['hatespeech', 'normal', 'offensive']",not at all you said challenge the americaness of non whites for the white ethnostate there your job go challenge that nigger that killing whites means he not american this is the retardness of <user> based minority social club,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
