query_id,text
15437795_gab,moslems are not allowed to codemn the terrorists all moslems are to commit violent war jihad the main jihad btw and the only guaranteed path to moslem paradise as long as some in the community are doing this jihad terror it absolves the rest of their responsibility hence the silence
1799901_gab,confederate heroes day <date> texas state holiday we do not observe martin lucifer coon day
26298011_gab,im just gonna say it nigger
19110608_gab,still chuckling over this one the last generation of kennedys made the sexual harassment an art form draintheswamp
2694325_gab,<user> lol what a stupid gook
1260417250789654528_twitter,<user> some jews are anti zionists doesnt that say alot
1179095291783450624_twitter,<user> 😯 😯 😔 this nigger does not love me enough i mean its just a hand bro
17967385_gab,because refugees are classified as technology now
12428925_gab,swedish police chiefs agree to start bombing native swedish neighbourhoods to drive racists out of their homes and make them seek refuge elsewhere only then will they learn about empathy and stop regarding foreign refugees as the other mega
17041450_gab,the announcement that the silence breakers have been named person of the year by time magazine has catapulted the sexual harassment scandals into the national spotlight sexual assault in the workplace has taken on crisis proportions
25948935_gab,his ancestors are rolling in their graves a negress had been added to the royal line therefore ending it royal wedding heritage uk
1097835177055801350_twitter,<user> democrats inciting violence against fellow americans democrats wanting open borders democrats supporting infantcide
1181195220051996674_twitter,<user> no cap that hoe fih tho bro 🔥 🤣
27292069_gab,may put a muzrat in charge of immigration
1178859304033685504_twitter,<user> delete this nigger
1178334590949380099_twitter,who came up with i see you niggers niggering it up again cuz i say that in my head all the time 😭 😭 😭
16271379_gab,no u do not jewish israel4jewish people u wish u had but u have the nt like ur leaders instructed u can not dance <number> weddings with <number> arse so we jews have the original book because like moham the arabs u did not have <number>
1123914189116968964_twitter,so layan aku macam sampah isnt mental torture but tegur that mf bitch is kurang ajar fuck you
1170429494462533632_twitter,bitches w big tits and no ass built like an improper fraction
4160017_gab,david a clarke jr ‏ <user> 1 5 h15 hours ago i am tired of this jigaboo telling black people who they should be what they should do he a lackey for democrats
23456095_gab,<number> black people placed in world strongest man in <number> in fact the top <number> in every wsm event is strictly european white no hispanics or blacks or asians lol u mad
1178839305604739072_twitter,<user> the only woman of color in the room is the chinaman doing the interview
27366288_gab,you are either the worst shill or retarded no one is running around the streets yelling out nigger and jew but if you are gonna be one i am gonna say it so which one are you
4615216_gab,trump <number> yrs ago obama had <number> million green cards made up they were <number> go2 the refugees and illegals do not let them stay he also had <number> million ssi cards he stole from dead ppl
